user-id,feature
86073,[-2.68685261 -0.21535061 -0.19669981]
86093,[5.94418612 0.47622329 0.36832836]
86100,[ 1.30878136  0.03576382 -0.05335676]
86145,[ 0.  0. -0.]
86159,[ 2.77694668  0.25705362 -0.10386005]
86202,[ 0.  0. -0.]
86219,[2.79082067 0.30412001 1.20032198]
86242,[-0. -0.  0.]
86247,[-2.23149706 -0.04263871  0.02421872]
86265,[4.83673123 0.53999573 3.56460335]
86271,[ 2.91531104  0.37738518 -0.13970357]
86303,[8.32429176 0.34585111 0.06653817]
86392,[ 5.49998125  0.33772134 -0.08375688]
86408,[-0. -0.  0.]
86419,[-1.68711185 -0.32719128 -1.35281473]
86488,[-3.26203339 -0.8388148  -0.50058387]
86538,[ 6.24971376e+01  6.05018806e-03 -2.09532772e-01]
86548,[ 3.20143197  0.38484512 -0.00511876]
86555,[-3.11340104 -0.27505208 -0.4383623 ]
86583,[-0. -0. -0.]
86641,[1.88182727e+04 7.94093694e-05 3.11187137e-04]
86680,[0. 0. 0.]
86817,[1.56778168 0.31748237 0.48598073]
86819,[1.17875594 0.07423257 0.30118338]
86959,[ 1.97999310e+01  7.52155422e-02 -2.91769487e-03]
86969,[-4.79810627 -0.00498194 -0.21775178]
87036,[-2.94869559 -0.58371672  0.19362488]
87051,[-3.17801288 -0.7374965  -1.57055425]
87108,[-0. -0.  0.]
87143,[-0. -0. -0.]
87155,[ 9.54730732  0.45509984 -0.02336332]
87351,[2.09448884 0.02921413 0.14459019]
87397,[3.2953412  0.44767118 1.24111622]
87540,[-0. -0.  0.]
87555,[-6.00809775e+23 -4.75257876e-23  3.45333111e-23]
87610,[0. 0. 0.]
87690,[-9.44897366 -0.03216172 -2.74807641]
87712,[-0. -0. -0.]
87729,[ 1.31969967e+00 -3.97672169e-04  6.90260363e-03]
87742,[2.5450178  0.58612565 2.33216403]
87746,[ 1.22721690e+17  2.94724013e-17 -1.17914122e-09]
87747,[13.51118119  0.06928366  0.78602932]
87820,[-1.04528161 -0.00980832 -0.00222568]
87929,[-0. -0.  0.]
87949,[0. 0. 0.]
87964,[-0. -0.  0.]
87974,[-0. -0. -0.]
88109,[-0. -0. -0.]
88118,[ 0.  0. -0.]
88122,[-1.98612935e+01 -1.98732752e-02  1.31925024e-02]
88146,[-2.45767838 -0.07985274  0.2564981 ]
88187,[-4.91091669 -0.27274806 -0.38907092]
88229,[1.51191118e+02 2.27199736e-02 1.89725470e-04]
88283,[-1.40749904e+02 -6.63384784e-07  4.54849297e-06]
88316,[3.31824357 0.58643665 0.95718384]
88320,[ 2.94920462  0.43302268 -1.13392759]
88389,[-0. -0.  0.]
88412,[5.30861982 0.3366994  0.47670929]
88620,[-0. -0.  0.]
88652,[4.48790558e+01 5.52536905e-03 3.92191694e-02]
88677,[ 0. -0. -0.]
88693,[-1.28107997e+04 -1.16922004e-11  4.34250477e-10]
88729,[32.03671272  0.04044462  0.14665085]
88767,[3.42122569 0.04465012 0.37230501]
88793,[4.98046619e+03 2.58743200e-06 3.53426077e-06]
88937,[2.21424796e+06 8.93209124e-09 1.94922562e-05]
89077,[-2.92128582 -0.43229469 -0.34819541]
89179,[ 4.58130952  0.24969415 -1.45361327]
89307,[-8.5896603  -0.47387882 -2.94002051]
89339,[-0. -0. -0.]
89346,[3.35948938 0.87288343 3.06327033]
89361,[-6.75239140e+00 -1.00693196e-01 -6.63346257e-03]
89507,[2.58018818 0.57886741 0.56143168]
89551,[-2.31577113e+02 -1.11877848e-03 -1.36760313e-01]
89761,[-2.57346892 -0.05334171  0.09251232]
89852,[-1.54245157 -0.36591607 -0.89562588]
89856,[-0. -0.  0.]
89867,[-0. -0.  0.]
89869,[-0. -0.  0.]
90049,[0. 0. 0.]
90075,[-3.0727121  -0.34232062 -0.01005344]
90105,[-0. -0.  0.]
90137,[ 2.22670216  0.07262345 -0.03791913]
90192,[3.11007179 0.69906465 2.52032748]
90198,[-0. -0.  0.]
90232,[-0. -0. -0.]
90320,[2.72300662 0.51229248 1.37547411]
90391,[-0. -0. -0.]
90405,[-0. -0.  0.]
90417,[0. 0. 0.]
90423,[ 3.53993347  0.01051378 -0.06756722]
90471,[ 5.41022261e+01  2.20502657e-03 -4.59741499e-01]
90614,[2.3463774  0.07979601 0.26361353]
90646,[-1.43972341e+00 -2.03079252e-01 -9.15316535e-04]
90653,[ 3.94391842e+01  1.49951135e-02 -4.01925631e-01]
90694,[ 1.31374644  0.03143518 -0.02519831]
90736,[3.25438772 0.59707437 2.16410641]
90766,[3.27927171 0.8252922  1.7752899 ]
90776,[-0. -0. -0.]
90839,[-0. -0.  0.]
90915,[ 8.11444771  0.21874542 -0.72463523]
91002,[0.63516202 0.05141674 0.04191946]
91017,[8.91789964 0.01590093 0.11129801]
91026,[-6.52049406 -0.05549482  1.96375596]
91058,[-0. -0.  0.]
91097,[-1.57149661 -0.302639   -0.20128135]
91100,[4.00436286 0.03473518 0.0326202 ]
91103,[-0. -0.  0.]
91113,[-8.51733020e+01 -8.37502657e-06 -1.67012712e-04]
91130,[-0. -0. -0.]
91184,[ 0.  0. -0.]
91203,[ 0.  0. -0.]
91244,[0. 0. 0.]
91258,[-3.05895798 -0.42867251  0.48608062]
91341,[0.80645429 0.17435983 0.30571183]
91342,[-0. -0. -0.]
91405,[ 2.75461522  0.36816182 -1.13349185]
91424,[3.16199444 0.61725937 0.49006075]
91449,[-37.10003779  -0.06591482  -0.22485024]
91478,[ 0.  0. -0.]
91576,[0.89794916 0.02440388 0.37556718]
91631,[-1.4476907  -0.23623866  0.08479656]
91633,[26.68899446  0.08307518 -2.38443405]
91647,[-0. -0.  0.]
91692,[1.34564349 0.14387281 0.03365198]
91792,[-1.61313468 -0.28727087 -0.31833449]
91840,[ 3.23243225  0.46000279 -0.27860605]
91875,[-2.05144067 -0.09049887 -0.26952151]
91931,[-3.01623516e+06 -1.95693897e-07 -2.78438038e-07]
92048,[3.34769713 0.85412352 0.43588086]
92132,[-10.61012318  -0.03569464   0.83532958]
92152,[0. 0. 0.]
92278,[ 2.58290641  0.10253053 -0.00796232]
92405,[0. 0. 0.]
92477,[-0. -0.  0.]
92524,[-0. -0.  0.]
92547,[0. 0. 0.]
92652,[-0. -0.  0.]
92658,[-0. -0.  0.]
92664,[-1.28892941 -0.09103144  0.65780357]
92696,[-13.92137277  -0.15884968  -0.03131586]
92724,[3.28612327 0.52340237 0.0983648 ]
92804,[-1.44104133 -0.16740723 -0.06967772]
92810,[-0. -0. -0.]
93034,[1.64037061 0.05644896 0.42276928]
93046,[8.48182673 0.08512507 0.05532603]
93047,[-1.07982284e+06 -2.72892957e-17 -9.79943294e-15]
93085,[1.54522156e+06 3.08147844e-05 4.23481598e-01]
93092,[-0. -0. -0.]
93114,[ 9.18078887e+01  7.34459907e-02 -4.64341489e-03]
93116,[1.24808025 0.14784891 0.38754999]
93130,[ 2.05220469  0.03322346 -0.13872449]
93147,[-2.18071129e+00 -2.55186809e-03  1.36797372e-03]
93267,[ 3.15840059  0.4940577  -0.22845557]
93314,[-2.70107999 -0.55116081  1.11855778]
93358,[0. 0. 0.]
93363,[-1.49885118e+06 -2.82082287e-08  6.02318011e-07]
93386,[ 1.15669605  0.02914089 -0.06470683]
93397,[3.27508151 0.30827997 0.22147307]
93426,[-0. -0. -0.]
93427,[ 3.19255053  0.66733692 -0.43008265]
93453,[ 9.17905384e+00  8.89200076e-04 -4.73423797e-03]
93565,[ 5.21865101  0.72869306 -0.18831464]
93629,[ 0.  0. -0.]
93631,[-1.03368351e+01 -9.66075020e-03  3.03447606e-01]
93639,[-2.03014282 -0.06460714  0.02054483]
93691,[-1.22924077 -0.05964679 -0.03054628]
93698,[ 2.13097605  0.033592   -0.10256899]
93732,[2.27546751e+01 1.32450768e-02 5.38839285e-01]
93800,[3.19286988 0.61011954 1.27270137]
93985,[-9.11821671 -0.14083926  0.04589196]
94023,[1.61472854 0.28066797 0.25051174]
94123,[-1.61679902 -0.4536175  -1.18901313]
94159,[5.67864636 0.46637896 1.10558513]
94183,[-2.98208993 -0.80627924 -2.49722317]
94209,[0. 0. 0.]
94213,[3.22838205 0.66123192 1.21038628]
94214,[1.02207191e+01 3.11746094e-04 6.49561401e-02]
94242,[-0.  0. -0.]
94263,[ 2.37915382  0.16790162 -1.04732407]
94264,[-0. -0.  0.]
94334,[-10.77167805  -0.02831229  -0.07305639]
94347,[0. 0. 0.]
94362,[-1.52135263 -0.21514414 -0.2059168 ]
94376,[-0. -0.  0.]
94378,[-0. -0.  0.]
94385,[-1.18813395 -0.07643254  0.27363811]
94494,[0. 0. 0.]
94542,[-1.44623021 -0.23721225  0.03759494]
94563,[ 0.  0. -0.]
94680,[ 2.55346347  0.36135561 -0.92146685]
94730,[-0. -0.  0.]
94752,[3.12878937 0.76075448 0.23385847]
94787,[9.87196030e+01 1.71793886e-02 1.00535773e+00]
94818,[-2.97393194 -0.19674773  0.41272186]
94840,[23.61387717  0.11165021 -1.55524076]
94853,[-1.25409530e+06 -1.15517774e-05 -2.99999514e-01]
94865,[ 2.41152719  0.1196514  -1.54037036]
94897,[-4.91670475e+01 -7.21767049e-02  4.49839672e-02]
94923,[ 7.81879319e+04  3.66711964e-07 -8.56583087e-04]
94951,[ 3.01907184e+03  9.32639926e-06 -8.35765601e-06]
94952,[-0. -0.  0.]
94960,[ 2.85776044  0.42910242 -0.59119654]
94965,[-1.58529934 -0.19165856 -0.02306503]
94985,[-20.45935709  -0.02437977   1.14498403]
94997,[-0. -0. -0.]
94999,[-3.7797012  -0.09663578 -1.11363052]
95025,[10.8736127   0.0173288  -0.02732682]
95043,[4.69349734 0.30083094 0.36118896]
95049,[-5.00985938 -0.11829395  0.00640969]
95072,[-6.89891069 -0.03544104 -0.40885018]
95095,[ 2.16998691  0.08712951 -0.072792  ]
95128,[-1.51752111 -0.41174188 -0.78213669]
95172,[ 0.  0. -0.]
95193,[ 2.71731059e+03  3.94827983e-03 -4.70351500e-02]
95201,[ 3.16663667  0.32288711 -1.90987874]
95301,[-0. -0.  0.]
95353,[ 1.47595451e+02  1.09617690e-01 -1.13338753e+00]
95359,[-0. -0.  0.]
95360,[-1.47060533 -0.20397898 -0.97128956]
95378,[ 3.01877758  0.33896823 -0.90709674]
95392,[-0. -0.  0.]
95393,[-7.56244715e+00 -7.20748043e-04 -1.21090697e-03]
95448,[ 8.70767665  0.26494356 -0.18276016]
95452,[ 0.  0. -0.]
95506,[-2.29251258 -0.07713073 -0.106875  ]
95509,[1.51838582e+01 9.20844266e-02 4.42779372e-03]
95518,[3.22821032 0.74189771 1.69976288]
95525,[ 1.23351443e+02  5.38546228e-02 -9.17919073e-01]
95574,[-5.47797114e+02 -4.23668013e-03  5.50439525e-06]
95593,[ 2.21956054e+00 -9.48976861e-04  6.89379256e-02]
95658,[3.23396681 0.61979976 0.54035365]
95703,[-3.07743561 -0.32408547  0.14561984]
95741,[-0. -0.  0.]
95781,[-1.64769423 -0.42670565 -0.54507395]
95800,[-0. -0.  0.]
95867,[-1.78340915 -0.30273794 -0.94527996]
95902,[-0. -0.  0.]
95903,[-1.75989708e+05 -2.14885552e-04  9.98837112e-02]
95909,[0. 0. 0.]
95914,[ 8.88607898  0.07347936 -0.84355814]
95915,[-4.33479858e+00 -2.49843540e-03  3.02622385e-01]
95923,[9.14372629e+01 3.07187674e-03 2.69553373e-02]
95932,[-4.84929545e+05 -4.78035084e-10 -1.41882073e-09]
95954,[-0. -0. -0.]
95991,[0. 0. 0.]
95995,[5.25540354 0.65649796 2.17211571]
96019,[-1.69180021 -0.1389304  -0.49561941]
96054,[ 1.46116779e+11  6.48806895e-08 -1.28049736e-05]
96320,[-3.48840317 -0.03816407  0.05762329]
96335,[1.35373509e+00 1.16582862e-01 2.01544320e-04]
96355,[3.44366446 0.67027976 1.76602689]
96357,[-0. -0.  0.]
96422,[3.28612327 0.52340237 0.0983648 ]
96440,[-0. -0. -0.]
96475,[6.42855993 0.66787609 2.97452559]
96481,[0. 0. 0.]
96521,[5.67716275 0.54743887 0.28288669]
96545,[ 2.81568055  0.19569843 -0.18008028]
96554,[ 1.44497986e+01  2.37233281e-03 -2.79010485e-01]
96571,[ 0.76142391  0.09738839 -0.10929146]
96622,[-1.23821271 -0.05555498 -0.47847311]
96679,[-22.4937731   -0.0350061   -0.03636194]
96744,[0. 0. 0.]
96771,[-1.67358114e+01 -1.48586820e-03  2.06711681e-02]
96776,[2.24828257e+01 1.34182212e-02 1.03196917e-02]
96869,[-4.77409988 -0.04424623  0.00599381]
96913,[ 2.10228726  0.03437971 -0.11329752]
96936,[2.146408   0.04853726 0.02342494]
96954,[ 4.12972339  0.21905136 -2.15284104]
96970,[0.85193654 0.00123804 0.03334396]
96989,[ 1.58322316  0.19426724 -0.06400291]
97025,[5.64967382 0.41080626 1.26597504]
97179,[0. 0. 0.]
97239,[3.01999677 0.67222689 0.42851851]
97324,[0. 0. 0.]
97423,[-0. -0. -0.]
97515,[ 1.93470640e+00 -1.04520397e-04  1.50608387e-02]
97587,[-1.51897632 -0.4385946  -1.60046214]
97598,[ 5.59566379  0.4783136  -1.29641805]
97636,[2.85011287 0.47257987 0.28112445]
97694,[ 5.2610668   0.30541805 -0.7738765 ]
97721,[-7.83502123e+01 -2.40641781e-02 -2.39789184e-02]
97754,[0. 0. 0.]
97833,[-3.38903067 -0.84743542 -2.18347602]
97848,[3.46654492 0.49156278 1.30833095]
97875,[-3.08707689 -0.49284952 -1.62479398]
97945,[11.0203698   0.50030352  1.15485402]
97972,[0. 0. 0.]
98023,[-1.3877503  -0.2854501  -0.74833349]
98159,[ 3.70129900e+00  2.50447443e-02 -2.61157702e-03]
98263,[-8.54358167 -0.01384676 -0.01053994]
98297,[4.10880887e+02 1.62060425e-02 2.89978168e-02]
98322,[-0. -0.  0.]
98356,[0. 0. 0.]
98364,[-0. -0.  0.]
98376,[ 2.53011584  0.1758917  -0.05973318]
98391,[ 0.  0. -0.]
98422,[-2.94834291 -0.60361641 -1.644883  ]
98431,[ 0.64205735  0.06853991 -0.04797128]
98440,[3.82948398e+02 4.21175792e-02 8.67867886e-02]
98484,[-1.26933055 -0.12028909 -0.12701222]
98547,[-0. -0. -0.]
98575,[-7.62888035e+01 -6.18011066e-02  3.73525643e-02]
98628,[-6.20567572e+01 -4.78343318e-03 -9.64683615e-01]
98647,[-0. -0. -0.]
98655,[4.57071021e+00 1.05632120e-01 3.91497040e-03]
98686,[9.18724922e+01 1.93910983e-03 1.32345349e-01]
98723,[2.93158776e+03 2.03149832e-06 5.48075248e-08]
98741,[ 0.  0. -0.]
98758,[-0. -0. -0.]
98783,[8.01717436e+00 1.53004218e-03 1.78538556e-03]
98787,[-0. -0.  0.]
98804,[1.67732118 0.26813063 0.13883294]
98861,[1.66446506 0.44927908 0.52159856]
98887,[-1.92483013 -0.00934121  0.25090871]
98904,[-0. -0.  0.]
98988,[ 4.98010435  0.51452211 -1.54579137]
99023,[ 2.7578177   0.19133235 -0.06054939]
99025,[-1.50956919 -0.18512446  0.20050378]
99032,[ 1.30740390e+02  1.40749128e-02 -6.89215211e-05]
99067,[-1.42692628 -0.16120529 -0.51823368]
99136,[ 1.97814412  0.11102685 -0.35726147]
99165,[2.38437728 0.08135669 0.38597811]
99193,[-1.10066541 -0.05614583  0.37181691]
99196,[3.21103848 0.23696346 0.06219684]
99249,[ 3.11186676  0.42805698 -0.11475607]
99268,[-4.6037837  -0.03332379 -0.0681522 ]
99277,[4.69034084 0.10759943 0.41837014]
99281,[ 5.04480704  0.41709746 -2.2163425 ]
99299,[1.58775728 0.41739679 0.66369051]
99312,[-3.80488198 -0.09866334  0.41801527]
99313,[0. 0. 0.]
99347,[-28.64126842  -0.093265    -1.33916197]
99441,[-2.31863056e+01 -6.05921256e-02 -2.12453280e-02]
99485,[-0. -0. -0.]
99523,[0. 0. 0.]
99630,[-0. -0. -0.]
99641,[7.92817559 0.37876413 0.6747141 ]
99652,[ 0.  0. -0.]
99738,[ 5.14979074  0.24038601 -0.09872942]
99765,[-1.23715943 -0.08063711  0.82205006]
99955,[ 7.33430715e+01  4.45839142e-06 -2.43210799e-03]
99996,[-4.44730777 -0.08535595 -0.05531175]
99997,[ 0.59598636  0.04189846 -0.05970271]
100004,[ 3.24903407  0.55038148 -0.73329957]
100009,[ 2.00336665  0.07959002 -1.34156995]
100066,[0. 0. 0.]
100088,[-5.66546107e+02 -9.50837936e-05  1.46304271e-04]
100115,[-5.36336033 -0.29789112 -0.04738241]
100227,[2.81346593 0.28628556 0.14201524]
100264,[ 0.  0. -0.]
100266,[ 2.76455034  0.15262454 -0.92180883]
100361,[ 0.  0. -0.]
100459,[-1.80160673e+04 -3.17616287e-08  6.84936843e-05]
100460,[-0. -0.  0.]
100471,[-1.26963404 -0.07703787  0.13202963]
100497,[ 0.  0. -0.]
100517,[ 2.79084921  0.2010651  -1.78045353]
100578,[-12.80702218  -0.05537279   0.10685851]
100590,[-1.51770826 -0.17393819 -0.3912132 ]
100644,[7.49279825e+02 2.00186597e-04 3.21785569e-03]
100648,[ 0.  0. -0.]
100782,[-9.52361635 -0.10453386  0.04990485]
100783,[-11.34177426  -0.03679877   0.68055695]
100815,[-1.26192962 -0.06731063 -0.6225805 ]
100822,[ 7.8619993   0.20146057 -0.04315174]
100832,[-1.97396613 -0.19628215  1.25846067]
100846,[-1.03061353e+06 -1.44397440e-09  5.09979796e-08]
100906,[-0.  0.  0.]
101035,[ 0.  0. -0.]
101041,[1.28919959 0.09730686 0.25140895]
101077,[ 3.09903348  0.50521827 -0.22680346]
101091,[ 2.95410978  0.49513764 -0.63484964]
101141,[ 2.61964187  0.6184069  -0.26825972]
101196,[1.54978146 0.4013485  1.37250097]
101209,[ 0. -0.  0.]
101214,[-0. -0. -0.]
101304,[ 5.67199582e+01  2.06854138e-03 -6.38941040e-04]
101305,[0. 0. 0.]
101336,[-3.10756203e+00  2.08120959e-05  7.03880581e-02]
101369,[-1.32250506 -0.12036948  0.97282763]
101422,[ 1.32689266  0.03585841 -1.1908888 ]
101505,[-0. -0. -0.]
101550,[ 2.52169571  0.15242487 -0.13365226]
101606,[-0. -0. -0.]
101696,[-5.00701739 -0.30461917  0.71352018]
101739,[ 0.60550732  0.07470794 -0.47600562]
101851,[ 0.  0. -0.]
101876,[-0. -0. -0.]
101882,[1.17894806e+01 6.79812484e-04 4.86040084e-01]
101887,[-1.47101871 -0.15577908 -0.19967198]
101971,[-0. -0.  0.]
101978,[-5.2803687  -0.17125159  2.27274955]
102029,[-0. -0. -0.]
102032,[-3.02469712 -0.36482376  0.14896423]
102034,[ 1.14199666  0.14338628 -0.03227623]
102117,[1.56992688 0.00574455 0.30661101]
102129,[2.95557202 0.29656199 0.01061667]
102164,[-0. -0.  0.]
102220,[-0. -0. -0.]
102227,[-0. -0. -0.]
102275,[ 8.42875427e+07  3.01177826e-09 -3.03353806e-04]
102284,[0. 0. 0.]
102322,[5.05602882 0.59150404 1.57423477]
102399,[-0. -0. -0.]
102416,[-3.15779253 -0.26531453 -0.15342091]
102505,[-0. -0. -0.]
102555,[5.29262536 0.79222978 4.07359086]
102564,[4.8098397  0.31000236 0.04106341]
102647,[0. 0. 0.]
102702,[-8.11439862e+06 -1.13244261e-09 -2.40782623e-11]
102705,[-20.26216786  -0.03069769   1.99249971]
102719,[1.43956902 0.12456803 0.74490404]
102733,[-1.5878906  -0.34027564 -1.08478891]
102743,[-0. -0.  0.]
102772,[0. 0. 0.]
102844,[-3.23238217 -0.85082538 -1.27793685]
102955,[0. 0. 0.]
102967,[0. 0. 0.]
103024,[9.87346975 0.39155721 1.631641  ]
103028,[0. 0. 0.]
103057,[ 3.02680375  0.40973581 -0.24996255]
103144,[0. 0. 0.]
103164,[0.78960721 0.18552384 0.49211378]
103191,[ 2.76830436  0.35843049 -1.35661794]
103251,[1.43666509 0.12057925 0.16705827]
103280,[ 5.51075265  0.49910075 -2.0825147 ]
103281,[1.36913879e+01 9.15287721e-02 4.63073811e-03]
103304,[-3.26141956e+03 -1.63237469e-05  8.06983102e-07]
103336,[ 4.83406706e+02  1.10267324e-03 -1.19178609e-05]
103416,[-1.46879454 -0.17403841 -0.36255193]
103445,[1.40722974 0.26761106 0.74799532]
103467,[-1.67219761 -0.39909441 -0.79713272]
103541,[3.28473894 0.63667265 0.43581567]
103656,[-3.05665691 -0.31858215  1.7851779 ]
103811,[-0. -0.  0.]
103867,[-0. -0.  0.]
103871,[-0. -0. -0.]
103935,[0.68607868 0.02152388 0.08464705]
103955,[2.83265419 0.17367776 0.30051893]
104051,[1.91539713e+00 2.86917474e-02 6.75996961e-04]
104053,[2.37386925 0.13611142 1.16010054]
104098,[-5.19508117 -0.63676351 -2.08093241]
104113,[0. 0. 0.]
104125,[ 0.  0. -0.]
104144,[-0. -0.  0.]
104211,[ 1.63866540e+03  1.26534258e-04 -7.70266378e-01]
104236,[2.70538464 0.53240054 2.47621354]
104243,[ 0.  0. -0.]
104268,[-1.91594207 -0.00357413  0.16603379]
104278,[-4.20691315 -0.22331209 -0.25636982]
104334,[0. 0. 0.]
104341,[0. 0. 0.]
104362,[ 0.  0. -0.]
104399,[1.74206555e+02 9.93218770e-05 4.74038143e-03]
104413,[0. 0. 0.]
104422,[4.88476856 0.30868619 0.17914238]
104429,[9.00842075e+02 7.94556548e-04 2.05219701e-02]
104505,[-0. -0.  0.]
104517,[-2.40633585 -0.07798136 -0.56681157]
104532,[-1.35700328 -0.34549714 -1.04290151]
104550,[-2.62704404 -0.19313813  0.01399846]
104569,[ 0.  0. -0.]
104588,[-2.15675755 -0.05774775 -0.46466638]
104604,[-0. -0.  0.]
104657,[-1.99091322e+01 -4.30302894e-03  1.20970954e-01]
104665,[0. 0. 0.]
104759,[3.11476972 0.70111975 1.15503665]
104796,[ 0.  0. -0.]
104812,[ 5.3584477   0.18606587 -0.07071529]
104880,[-0. -0. -0.]
104925,[ 0.78057653  0.1085655  -0.0635481 ]
104939,[ 5.5791157   0.52514763 -2.49921036]
105012,[3.09784064 0.47086923 1.29945341]
105028,[ 2.31243476  0.00290658 -0.12366067]
105054,[0. 0. 0.]
105058,[-0. -0. -0.]
105100,[-0. -0.  0.]
105108,[-4.25157292e+02 -5.59926413e-04 -2.00346950e-01]
105114,[2.9818257  0.03268196 2.84353522]
105137,[-4.88706956 -0.38441607  0.85431379]
105187,[-0. -0. -0.]
105214,[0. 0. 0.]
105263,[5.79169442 0.53031832 0.9328803 ]
105317,[-1.66290884 -0.21839188  0.01629525]
105332,[3.089926   0.54989876 0.18395621]
105335,[0. 0. 0.]
105356,[ 0.  0. -0.]
105374,[ 0.  0. -0.]
105450,[-1.47430047 -0.10974269 -0.3278536 ]
105476,[-23.94801358  -0.16543837  -0.14349659]
105515,[-1.14339487 -0.02271482  0.48268807]
105517,[0. 0. 0.]
105536,[-0. -0.  0.]
105627,[-51.84179537  -0.09415147  -1.31012491]
105649,[-1.55431117 -0.44380209 -0.69403388]
105714,[1.52459467 0.33730231 1.06410117]
105795,[-1.00474026e+00 -2.27451698e-04 -4.11498035e-04]
105881,[-1.45199087 -0.16097929  0.21050911]
105904,[-0. -0.  0.]
105937,[-7.02173676e+02 -8.16620135e-04 -1.14236853e-04]
105956,[-1.49917061 -0.36109325 -1.29643549]
105965,[0. 0. 0.]
105968,[0. 0. 0.]
105979,[ 0.  0. -0.]
106007,[-0. -0. -0.]
106018,[0. 0. 0.]
106078,[-5.92047552 -1.33280576 -5.64048228]
106086,[2.39692716 0.28460173 2.13191766]
106128,[-4.58978472 -0.11489853 -0.21507966]
106131,[-9.72894944 -0.18962814 -0.10419445]
106179,[ 0.  0. -0.]
106208,[-4.00604817 -0.04569961 -1.49574544]
106225,[-0. -0. -0.]
106273,[ 3.42476580e+01  1.50314749e-02 -1.17741718e-03]
106356,[-2.79368125 -0.22506434 -0.09274262]
106369,[1.58225241 0.28296809 0.34152059]
106406,[-0.79348666 -0.02756328 -0.05130623]
106503,[-1.67642365 -0.37723055 -0.64930906]
106534,[-14.53347864  -0.15596955  -0.05717256]
106538,[0. 0. 0.]
106583,[0. 0. 0.]
106595,[-1.56227843 -0.23980715  0.49409434]
106614,[ 1.15583501  0.05417461 -0.02452742]
106725,[3.16607399e+01 2.29724917e-02 2.41591038e-02]
106768,[ 2.81135338  0.20157355 -0.05645228]
106803,[ 0.  0. -0.]
106816,[-4.97792565e+03 -5.37279573e-04  2.51404153e-03]
106849,[-4.47561668e+04 -3.12706131e-03 -9.83126802e-01]
106874,[-1.59576769 -0.34183921 -0.03485455]
106893,[-0. -0.  0.]
106895,[ 0.  0. -0.]
106936,[ 3.48026615e+01  4.84041023e-03 -6.53885920e-04]
106954,[-1.35783813 -0.13132448  0.28731545]
106979,[-1.72489724 -0.46000082 -0.86346283]
106988,[0.97112491 0.00810964 0.03063157]
107021,[-7.02222486e+09 -3.91422377e-10 -1.44918109e-07]
107026,[-1.52518939 -0.21083118  0.1345387 ]
107044,[ 0.  0. -0.]
107073,[-6.79113865 -0.04141559  0.33923557]
107214,[-4.47827115 -0.11910024  0.12662893]
107234,[0. 0. 0.]
107244,[3.34586084e+03 3.31923674e-05 2.99793561e-04]
107288,[-5.63120038 -0.32665889  0.39775685]
107301,[ 0.  0. -0.]
107326,[-0. -0.  0.]
107384,[ 2.95058503  0.30271813 -1.04007608]
107426,[4.70207455 0.74304586 2.03754841]
107453,[-1.50628485e+02 -1.70366419e-02  6.03148658e-03]
107491,[-0. -0.  0.]
107504,[ 1.46110899  0.20409963 -0.0941798 ]
107510,[ 0.  0. -0.]
107540,[-9.91046508 -0.14138727  0.02607635]
107581,[ 2.38509589  0.19031383 -0.29323114]
107592,[ 0.  0. -0.]
107645,[ 2.59276117  0.02560382 -0.0270564 ]
107752,[-2.51130489 -0.19609693 -0.05434784]
107852,[-1.11465839 -0.06943857 -0.36943316]
107921,[-1.1777087  -0.09565501  0.66798699]
107969,[3.29884057 0.33851495 0.17319293]
108005,[ 4.47546005e+05  6.63675407e-09 -8.00698666e-08]
108017,[1.10346271e+00 1.02815030e-01 9.89933970e-04]
108104,[ 2.55982785  0.08698854 -0.97343805]
108119,[-0.  0.  0.]
108143,[0. 0. 0.]
108155,[-0. -0. -0.]
108158,[-3.17784149 -0.6293377   0.12088871]
108182,[0. 0. 0.]
108197,[-2.47536142 -0.16557166 -0.27537284]
108213,[0. 0. 0.]
108237,[3.25377346 0.54643349 1.05206301]
108243,[-0. -0. -0.]
108261,[2.47594739 0.0143365  0.86127283]
108272,[0. 0. 0.]
108277,[19.68447634  0.03899046  0.55364826]
108285,[ 8.88706477e+08 -1.69486756e-07  2.30126882e-05]
108306,[3.05727423 0.87993309 0.83588723]
108352,[-0. -0.  0.]
108379,[-6.17627936 -0.06503537 -2.04056359]
108392,[-3.76630415e+02 -8.23551488e-02  2.78269109e+00]
108405,[-0. -0. -0.]
108416,[ 2.48123567  0.26975148 -0.91097161]
108485,[ 0.  0. -0.]
108547,[-0. -0. -0.]
108551,[1.42660056 0.05032093 0.33899331]
108563,[-2.90595264 -0.25372723 -0.11738895]
108622,[-4.59347784 -0.12650848 -0.20689718]
108700,[4.36331925 0.07870461 0.50318654]
108713,[3.39612751 0.62996291 1.21726496]
108726,[-1.12055864 -0.10353602  0.36963392]
108741,[ 8.28461353  0.2725253  -2.56748097]
108752,[-2.39700388e+03 -7.88868536e-03  1.25665617e-01]
